N_PROF,N_LEVELS,JULD,LATITUDE,LONGITUDE,PRES,TEMP,PSAL,PRES_ADJUSTED,TEMP_ADJUSTED,PSAL_ADJUSTED
0,87,25812.160428245323,2.098,164.882,178.3,16.301,34.719,178.39,16.301,34.718964
0,88,25812.160428245323,2.098,164.882,179.9,16.182,34.713,179.98999,16.182,34.71296
0,89,25812.160428245323,2.098,164.882,181.9,15.99,34.694,181.98999,15.99,34.693962
0,90,25812.160428245323,2.098,164.882,184.0,15.475,34.662,184.09,15.475,34.661976
0,91,25812.160428245323,2.098,164.882,186.0,15.188,34.659,186.09,15.188,34.658962
0,92,25812.160428245323,2.098,164.882,188.0,14.913,34.663,188.09,14.913,34.66296
0,93,25812.160428245323,2.098,164.882,190.1,14.858,34.661,190.19,14.858,34.660965
0,94,25812.160428245323,2.098,164.882,192.0,14.748,34.655,192.09,14.748,34.65497
0,95,25812.160428245323,2.098,164.882,194.0,14.471,34.641,194.09,14.471,34.640976
0,96,25812.160428245323,2.098,164.882,195.9,14.115,34.623,195.98999,14.115,34.622963
0,97,25812.160428245323,2.098,164.882,198.0,13.413,34.595,198.09,13.413,34.594963
0,98,25812.160428245323,2.098,164.882,200.0,12.897,34.563,200.09,12.897,34.562958
0,99,25812.160428245323,2.098,164.882,202.1,12.65,34.543,202.19,12.65,34.54296
0,100,25812.160428245323,2.098,164.882,204.0,12.446,34.531,204.09,12.446,34.53096
0,101,25812.160428245323,2.098,164.882,206.0,12.274,34.524,206.09,12.274,34.523964
0,102,25812.160428245323,2.098,164.882,208.0,12.009,34.521,208.09,12.009,34.52096
0,103,25812.160428245323,2.098,164.882,210.0,11.771,34.515,210.09,11.771,34.51497
0,104,25812.160428245323,2.098,164.882,212.0,11.594,34.517,212.09,11.594,34.516964
0,105,25812.160428245323,2.098,164.882,214.0,11.504,34.527,214.09,11.504,34.52696
0,106,25812.160428245323,2.098,164.882,216.0,11.465,34.534,216.09,11.465,34.533962
0,107,25812.160428245323,2.098,164.882,218.0,11.419,34.551,218.09,11.419,34.550957
0,108,25812.160428245323,2.098,164.882,220.0,11.383,34.57,220.09,11.383,34.56996
0,109,25812.160428245323,2.098,164.882,222.0,11.347,34.571,222.09,11.347,34.570957
0,110,25812.160428245323,2.098,164.882,224.0,11.313,34.575,224.09,11.313,34.574966
0,111,25812.160428245323,2.098,164.882,226.0,11.285,34.591,226.09,11.285,34.59096
0,112,25812.160428245323,2.098,164.882,228.0,11.307,34.618,228.09,11.307,34.61797
0,113,25812.160428245323,2.098,164.882,230.0,11.382,34.666,230.09,11.382,34.665966
0,114,25812.160428245323,2.098,164.882,232.0,11.421,34.688,232.09,11.421,34.687958
0,115,25812.160428245323,2.098,164.882,234.0,11.421,34.697,234.09,11.421,34.696964
0,116,25812.160428245323,2.098,164.882,236.0,11.407,34.703,236.09,11.407,34.702965
0,117,25812.160428245323,2.098,164.882,238.0,11.402,34.717,238.09,11.402,34.716957
0,118,25812.160428245323,2.098,164.882,240.0,11.423,34.735,240.09,11.423,34.734962
0,119,25812.160428245323,2.098,164.882,242.0,11.428,34.737,242.09,11.428,34.736965
0,120,25812.160428245323,2.098,164.882,244.0,11.431,34.738,244.09,11.431,34.737965
0,121,25812.160428245323,2.098,164.882,246.0,11.443,34.744,246.09,11.443,34.743965
0,122,25812.160428245323,2.098,164.882,248.0,11.453,34.752,248.09,11.453,34.751965
0,123,25812.160428245323,2.098,164.882,250.0,11.464,34.76,250.09,11.464,34.759953
0,124,25812.160428245323,2.098,164.882,252.0,11.484,34.776,252.09,11.484,34.775963
0,125,25812.160428245323,2.098,164.882,254.0,11.497,34.785,254.09,11.497,34.784954
0,126,25812.160428245323,2.098,164.882,256.0,11.5,34.789,256.09,11.5,34.78896
0,127,25812.160428245323,2.098,164.882,258.0,11.515,34.797,258.09,11.515,34.796963
0,128,25812.160428245323,2.098,164.882,260.0,11.54,34.815,260.09,11.54,34.814957
0,129,25812.160428245323,2.098,164.882,262.0,11.547,34.818,262.09,11.547,34.817963
0,130,25812.160428245323,2.098,164.882,264.0,11.548,34.819,264.09,11.548,34.818954
0,131,25812.160428245323,2.098,164.882,266.0,11.552,34.821,266.09,11.552,34.820957
0,132,25812.160428245323,2.098,164.882,268.0,11.551,34.824,268.09,11.551,34.823967
0,133,25812.160428245323,2.098,164.882,270.0,11.539,34.823,270.09,11.539,34.822956
0,134,25812.160428245323,2.098,164.882,272.0,11.532,34.823,272.09,11.532,34.822968
0,135,25812.160428245323,2.098,164.882,274.0,11.525,34.822,274.09,11.525,34.821957
0,136,25812.160428245323,2.098,164.882,276.0,11.515,34.821,276.09,11.515,34.82096
0,137,25812.160428245323,2.098,164.882,278.0,11.5,34.819,278.09,11.5,34.818977
0,138,25812.160428245323,2.098,164.882,280.0,11.483,34.817,280.09,11.483,34.81696
0,139,25812.160428245323,2.098,164.882,282.0,11.435,34.814,282.09,11.435,34.813965
0,140,25812.160428245323,2.098,164.882,284.0,11.331,34.807,284.09,11.331,34.806965
0,141,25812.160428245323,2.098,164.882,286.0,11.305,34.803,286.09,11.305,34.802956
0,142,25812.160428245323,2.098,164.882,288.0,11.285,34.802,288.09,11.285,34.80196
0,143,25812.160428245323,2.098,164.882,290.0,11.27,34.8,290.09,11.27,34.79996
0,144,25812.160428245323,2.098,164.882,292.0,11.25,34.798,292.09,11.25,34.79796
0,145,25812.160428245323,2.098,164.882,294.0,11.227,34.795,294.09,11.227,34.79496
0,146,25812.160428245323,2.098,164.882,296.0,11.213,34.793,296.09,11.213,34.79297
0,147,25812.160428245323,2.098,164.882,298.0,11.199,34.792,298.09,11.199,34.79196
0,148,25812.160428245323,2.098,164.882,300.0,11.184,34.791,300.09,11.184,34.790955
0,149,25812.160428245323,2.098,164.882,302.0,11.174,34.79,302.09,11.174,34.789963
0,150,25812.160428245323,2.098,164.882,304.0,11.168,34.79,304.09,11.168,34.789967
0,151,25812.160428245323,2.098,164.882,306.0,11.158,34.788,306.09,11.158,34.78796
0,152,25812.160428245323,2.098,164.882,308.0,11.154,34.788,308.09,11.154,34.78796
0,153,25812.160428245323,2.098,164.882,310.0,11.16,34.791,310.09,11.16,34.79096
0,154,25812.160428245323,2.098,164.882,312.0,11.157,34.793,312.09,11.157,34.79297
0,155,25812.160428245323,2.098,164.882,314.0,11.157,34.794,314.09,11.157,34.793957
0,156,25812.160428245323,2.098,164.882,316.0,11.157,34.794,316.09,11.157,34.793957
0,157,25812.160428245323,2.098,164.882,318.0,11.157,34.794,318.09,11.157,34.793957
0,158,25812.160428245323,2.098,164.882,320.0,11.154,34.794,320.09,11.154,34.793957
0,159,25812.160428245323,2.098,164.882,322.0,11.148,34.793,322.09,11.148,34.792957
0,160,25812.160428245323,2.098,164.882,324.0,11.146,34.792,324.09,11.146,34.79196
0,161,25812.160428245323,2.098,164.882,326.0,11.145,34.792,326.09,11.145,34.791954
0,162,25812.160428245323,2.098,164.882,328.0,11.143,34.791,328.09,11.143,34.790962
0,163,25812.160428245323,2.098,164.882,330.0,11.103,34.787,330.09,11.103,34.78696
0,164,25812.160428245323,2.098,164.882,332.0,11.019,34.779,332.09,11.019,34.778954
0,165,25812.160428245323,2.098,164.882,334.0,10.971,34.774,334.09,10.971,34.773964
0,166,25812.160428245323,2.098,164.882,335.9,10.939,34.772,335.99,10.939,34.77196
0,167,25812.160428245323,2.098,164.882,338.0,10.892,34.769,338.09,10.892,34.768955
0,168,25812.160428245323,2.098,164.882,340.0,10.839,34.766,340.09,10.839,34.76596
0,169,25812.160428245323,2.098,164.882,342.0,10.837,34.766,342.09,10.837,34.76595
0,170,25812.160428245323,2.098,164.882,344.0,10.841,34.767,344.09,10.841,34.766964
0,171,25812.160428245323,2.098,164.882,346.0,10.839,34.767,346.09,10.839,34.766956
0,172,25812.160428245323,2.098,164.882,348.0,10.822,34.765,348.09,10.822,34.764957
0,173,25812.160428245323,2.098,164.882,350.0,10.789,34.762,350.09,10.789,34.761963
0,174,25812.160428245323,2.098,164.882,352.0,10.748,34.758,352.09,10.748,34.757973
0,175,25812.160428245323,2.098,164.882,354.0,10.693,34.754,354.09,10.693,34.753963
0,176,25812.160428245323,2.098,164.882,356.0,10.636,34.75,356.09,10.636,34.74996
0,177,25812.160428245323,2.098,164.882,358.0,10.603,34.747,358.09,10.603,34.74696
0,178,25812.160428245323,2.098,164.882,360.0,10.566,34.744,360.09,10.566,34.743954
0,179,25812.160428245323,2.098,164.882,362.0,10.522,34.74,362.09,10.522,34.739952
0,180,25812.160428245323,2.098,164.882,364.0,10.463,34.736,364.09,10.463,34.735966
0,181,25812.160428245323,2.098,164.882,366.0,10.384,34.731,366.09,10.384,34.730953
0,182,25812.160428245323,2.098,164.882,368.0,10.347,34.728,368.09,10.347,34.727966
0,183,25812.160428245323,2.098,164.882,370.0,10.314,34.725,370.09,10.314,34.724964
0,184,25812.160428245323,2.098,164.882,372.0,10.276,34.723,372.09,10.276,34.72297
0,185,25812.160428245323,2.098,164.882,374.0,10.22,34.719,374.09,10.22,34.718967
0,186,25812.160428245323,2.098,164.882,376.0,10.194,34.717,376.09,10.194,34.71696
0,187,25812.160428245323,2.098,164.882,378.0,10.154,34.714,378.09,10.154,34.713955
0,188,25812.160428245323,2.098,164.882,380.0,10.109,34.711,380.09,10.109,34.710953
0,189,25812.160428245323,2.098,164.882,382.0,10.062,34.708,382.09,10.062,34.707962
0,190,25812.160428245323,2.098,164.882,384.0,10.019,34.706,384.09,10.019,34.70596
0,191,25812.160428245323,2.098,164.882,386.0,9.971,34.703,386.09,9.971,34.70295
0,192,25812.160428245323,2.098,164.882,388.0,9.909,34.7,388.09,9.909,34.69996
0,193,25812.160428245323,2.098,164.882,390.0,9.879,34.698,390.09,9.879,34.697968
0,194,25812.160428245323,2.098,164.882,392.0,9.867,34.697,392.09,9.867,34.696957
0,195,25812.160428245323,2.098,164.882,394.0,9.85,34.696,394.09,9.85,34.695946
0,196,25812.160428245323,2.098,164.882,396.0,9.825,34.694,396.09,9.825,34.693962
0,197,25812.160428245323,2.098,164.882,398.0,9.805,34.693,398.09,9.805,34.69296
0,198,25812.160428245323,2.098,164.882,400.0,9.793,34.692,400.09,9.793,34.691963
0,199,25812.160428245323,2.098,164.882,402.0,9.775,34.691,402.09,9.775,34.69096
0,200,25812.160428245323,2.098,164.882,404.0,9.75,34.689,404.09,9.75,34.688957
0,201,25812.160428245323,2.098,164.882,406.0,9.714,34.687,406.09,9.714,34.686962
0,202,25812.160428245323,2.098,164.882,408.0,9.685,34.685,408.09,9.685,34.684963
0,203,25812.160428245323,2.098,164.882,410.0,9.653,34.682,410.09,9.653,34.681953
0,204,25812.160428245323,2.098,164.882,412.0,9.618,34.679,412.09,9.618,34.678967
0,205,25812.160428245323,2.098,164.882,414.0,9.585,34.677,414.09,9.585,34.676956
0,206,25812.160428245323,2.098,164.882,416.0,9.547,34.674,416.09,9.547,34.67396
0,207,25812.160428245323,2.098,164.882,418.0,9.523,34.672,418.09,9.523,34.671955
0,208,25812.160428245323,2.098,164.882,420.0,9.511,34.671,420.09,9.511,34.670963
0,209,25812.160428245323,2.098,164.882,422.0,9.486,34.67,422.09,9.486,34.669956
0,210,25812.160428245323,2.098,164.882,424.0,9.48,34.67,424.09,9.48,34.669964
0,211,25812.160428245323,2.098,164.882,426.0,9.474,34.669,426.09,9.474,34.66895
0,212,25812.160428245323,2.098,164.882,428.0,9.465,34.668,428.09,9.465,34.66796
0,213,25812.160428245323,2.098,164.882,430.0,9.435,34.666,430.09,9.435,34.665962
0,214,25812.160428245323,2.098,164.882,432.0,9.427,34.664,432.09,9.427,34.663956
0,215,25812.160428245323,2.098,164.882,434.0,9.394,34.663,434.09,9.394,34.662952
0,216,25812.160428245323,2.098,164.882,436.0,9.319,34.659,436.09,9.319,34.658962
0,217,25812.160428245323,2.098,164.882,438.0,9.277,34.658,438.09,9.277,34.657963
0,218,25812.160428245323,2.098,164.882,440.0,9.248,34.656,440.09,9.248,34.65595
0,219,25812.160428245323,2.098,164.882,442.0,9.237,34.655,442.09,9.237,34.654957
0,220,25812.160428245323,2.098,164.882,444.0,9.228,34.654,444.09,9.228,34.65396
0,221,25812.160428245323,2.098,164.882,446.0,9.2,34.651,446.09,9.2,34.65095
0,222,25812.160428245323,2.098,164.882,448.0,9.162,34.649,448.09,9.162,34.648952
0,223,25812.160428245323,2.098,164.882,450.0,9.127,34.646,450.09,9.127,34.64597
0,224,25812.160428245323,2.098,164.882,452.0,9.105,34.645,452.09,9.105,34.644966
0,225,25812.160428245323,2.098,164.882,454.0,9.077,34.643,454.09,9.077,34.642963
0,226,25812.160428245323,2.098,164.882,456.0,9.049,34.642,456.09,9.049,34.641964
0,227,25812.160428245323,2.098,164.882,458.0,9.037,34.641,458.09,9.037,34.64096
0,228,25812.160428245323,2.098,164.882,460.0,9.028,34.64,460.09,9.028,34.639965
0,229,25812.160428245323,2.098,164.882,462.0,9.02,34.641,462.09,9.02,34.640953
0,230,25812.160428245323,2.098,164.882,464.0,9.018,34.641,464.09,9.018,34.640965
0,231,25812.160428245323,2.098,164.882,466.0,9.014,34.642,466.09,9.014,34.641953
0,232,25812.160428245323,2.098,164.882,468.0,9.005,34.641,468.09,9.005,34.64096
0,233,25812.160428245323,2.098,164.882,470.0,9.003,34.641,470.09,9.003,34.640957
0,234,25812.160428245323,2.098,164.882,472.0,9.002,34.641,472.09,9.002,34.640957
0,235,25812.160428245323,2.098,164.882,474.0,8.994,34.64,474.09,8.994,34.639946
0,236,25812.160428245323,2.098,164.882,476.0,8.97,34.639,476.09,8.97,34.63896
0,237,25812.160428245323,2.098,164.882,478.0,8.96,34.638,478.09,8.96,34.63796
0,238,25812.160428245323,2.098,164.882,480.0,8.955,34.638,480.09,8.955,34.637966
0,239,25812.160428245323,2.098,164.882,482.0,8.95,34.637,482.09,8.95,34.636967
0,240,25812.160428245323,2.098,164.882,484.0,8.936,34.635,484.09,8.936,34.634956
0,241,25812.160428245323,2.098,164.882,486.0,8.925,34.634,486.09,8.925,34.633957
0,242,25812.160428245323,2.098,164.882,488.0,8.914,34.633,488.09,8.914,34.63296
0,243,25812.160428245323,2.098,164.882,490.0,8.903,34.632,490.09,8.903,34.63196
0,244,25812.160428245323,2.098,164.882,492.0,8.883,34.631,492.09,8.883,34.630962
0,245,25812.160428245323,2.098,164.882,494.0,8.879,34.631,494.09,8.879,34.630962
0,246,25812.160428245323,2.098,164.882,496.0,8.875,34.631,496.09,8.875,34.63096
0,247,25812.160428245323,2.098,164.882,498.0,8.871,34.63,498.09,8.871,34.629967
0,248,25812.160428245323,2.098,164.882,500.0,8.867,34.63,500.09,8.867,34.629967
0,249,25812.160428245323,2.098,164.882,502.0,8.857,34.629,502.09,8.857,34.628956
0,250,25812.160428245323,2.098,164.882,504.0,8.844,34.628,504.09,8.844,34.62796
0,251,25812.160428245323,2.098,164.882,506.0,8.836,34.628,506.09,8.836,34.62796
0,252,25812.160428245323,2.098,164.882,508.0,8.829,34.628,508.09,8.829,34.627964
0,253,25812.160428245323,2.098,164.882,510.0,8.825,34.627,510.09,8.825,34.62696
0,254,25812.160428245323,2.098,164.882,512.0,8.825,34.627,512.09,8.825,34.626953
0,255,25812.160428245323,2.098,164.882,514.1,8.823,34.627,514.19,8.823,34.626953
0,256,25812.160428245323,2.098,164.882,516.1,8.812,34.627,516.19,8.812,34.626957
0,257,25812.160428245323,2.098,164.882,518.0,8.791,34.626,518.09,8.791,34.62596
0,258,25812.160428245323,2.098,164.882,520.0,8.784,34.624,520.09,8.784,34.623962
0,259,25812.160428245323,2.098,164.882,522.0,8.753,34.623,522.09,8.753,34.622955
0,260,25812.160428245323,2.098,164.882,524.0,8.707,34.62,524.09,8.707,34.61996
0,261,25812.160428245323,2.098,164.882,526.0,8.676,34.618,526.09,8.676,34.617966
0,262,25812.160428245323,2.098,164.882,528.0,8.657,34.616,528.09,8.657,34.615963
0,263,25812.160428245323,2.098,164.882,530.0,8.635,34.613,530.09,8.635,34.612957
0,264,25812.160428245323,2.098,164.882,532.0,8.575,34.607,532.09,8.575,34.606953
0,265,25812.160428245323,2.098,164.882,534.0,8.499,34.599,534.09,8.499,34.59896
0,266,25812.160428245323,2.098,164.882,536.0,8.414,34.596,536.09,8.414,34.59596
0,267,25812.160428245323,2.098,164.882,538.0,8.359,34.594,538.09,8.359,34.593964
0,268,25812.160428245323,2.098,164.882,540.0,8.288,34.592,540.09,8.288,34.59195
0,269,25812.160428245323,2.098,164.882,542.0,8.27,34.59,542.09,8.27,34.589966
0,270,25812.160428245323,2.098,164.882,544.0,8.236,34.589,544.09,8.236,34.588955
0,271,25812.160428245323,2.098,164.882,546.0,8.21,34.587,546.09,8.21,34.586967
0,272,25812.160428245323,2.098,164.882,548.0,8.2,34.586,548.09,8.2,34.585964
0,273,25812.160428245323,2.098,164.882,550.0,8.144,34.584,550.09,8.144,34.583958
0,274,25812.160428245323,2.098,164.882,552.0,8.09,34.582,552.09,8.09,34.581963
0,275,25812.160428245323,2.098,164.882,554.0,8.045,34.58,554.09,8.045,34.579967
0,276,25812.160428245323,2.098,164.882,556.0,8.002,34.579,556.09,8.002,34.578957
0,277,25812.160428245323,2.098,164.882,558.0,7.967,34.578,558.09,7.967,34.577957
0,278,25812.160428245323,2.098,164.882,560.0,7.949,34.577,560.09,7.949,34.576946
0,279,25812.160428245323,2.098,164.882,562.0,7.932,34.576,562.09,7.932,34.575962
0,280,25812.160428245323,2.098,164.882,564.0,7.894,34.575,564.09,7.894,34.574963
0,281,25812.160428245323,2.098,164.882,566.0,7.868,34.575,566.09,7.868,34.574955
0,282,25812.160428245323,2.098,164.882,568.0,7.863,34.575,568.09,7.863,34.57495
0,283,25812.160428245323,2.098,164.882,570.0,7.855,34.574,570.09,7.855,34.573956
0,284,25812.160428245323,2.098,164.882,572.0,7.801,34.573,572.09,7.801,34.572964
0,285,25812.160428245323,2.098,164.882,574.0,7.743,34.572,574.09,7.743,34.571964
0,286,25812.160428245323,2.098,164.882,576.0,7.666,34.571,576.09,7.666,34.570957
0,287,25812.160428245323,2.098,164.882,578.0,7.636,34.57,578.09,7.636,34.56996
0,288,25812.160428245323,2.098,164.882,580.0,7.603,34.57,580.09,7.603,34.569965
0,289,25812.160428245323,2.098,164.882,582.0,7.586,34.569,582.09,7.586,34.56896
0,290,25812.160428245323,2.098,164.882,584.0,7.557,34.569,584.09,7.557,34.56896
0,291,25812.160428245323,2.098,164.882,586.0,7.53,34.568,586.09,7.53,34.567955
